ccn,provider,state,city,zip,address,owner,phone,nc_offer,pt_offer,ot_offer,sp_offer,ms_offer,hha_offer,certified_date,rating,certify_yrs,timely,drug_edu,fall_ck,depr_ck,flu_shot,pneu_shot,pain_ck,pain_tr,bedsore_tr,bedsore_ck,mov_rec,bed_rec,bath_rec,pain_rec,breath_rec,drug_use,er,adm,readm,re_er,er_cd,readm_cd,othr_cnt,dietn_cnt,aide_cnt,lpn_cnt,ocpt_cnt,phys_cnt,rn_cnt,scl_cnt,spch_cnt,income,male_65,female_65,lat,lng,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01003_001E,B19301_001E,county,state.1,tract
247117,CENTRACARE HEALTH HOME CARE,MN,SAINT CLOUD,56303,2035 15TH STREET NORTH  SUITE 110,Non - Profit Religious,3202599375,Yes,Yes,Yes,Yes,Yes,Yes,1982-04-16 00:00:00,3.5,34,89.5,93.1,99.2,95.5,74.2,89.1,99.6,99.5,99.8,98.3,65.1,64.0,69.8,65.4,74.9,49.7,13.5,11.3,Same As Expected,Same As Expected,1,1,17.5,1.0,5.75,1.5,4.25,6.0,17.75,1.0,1.0,28449,254,455,45.576816,-94.1841888,5,63,29,79,28,50,120,74,83,63,35,80,4496,28449,145,27,901
247120,GRANITE FALLS MUN HOSP & MANOR,MN,GRANITE FALLS,56241,345 TENTH AVENUE,Government - Local,3205646226,Yes,Yes,Yes,Yes,No,Yes,1982-11-17 00:00:00,2.0,33,96.2,90.9,100.0,99.1,70.4,75.8,98.1,100.0,87.0,95.3,37.5,55.4,47.7,42.9,52.6,46.6,25.2,7.0,Same As Expected,Same As Expected,1,1,4.25,0.0,4.0,0.0,2.0,1.75,5.25,0.0,0.5,26436,279,338,44.8089224,-95.543588,28,24,95,30,71,31,22,75,93,34,71,43,3227,26436,173,27,970100
247137,COUNTRY MANOR EXTENDED SERVICES,MN,SARTELL,56377,520 FIRST STREET NORTHEAST,Non - Profit Other,3202533343,Yes,Yes,Yes,Yes,No,Yes,1983-05-05 00:00:00,4.0,33,96.6,90.9,100.0,99.2,80.4,95.1,99.6,98.8,97.2,100.0,70.2,71.5,79.7,81.9,72.5,66.8,18.5,10.4,Same As Expected,Same As Expected,1,1,3.5,0.0,2.0,2.0,0.0,0.0,4.5,0.0,0.0,24250,261,538,45.6156198,-94.1889716,15,46,61,59,61,19,36,74,67,77,145,139,2558,24250,9,27,20206
247145,GENTIVA HEALTH SERVICES,MN,ROSEVILLE,55113,1970 OAKCREST AVENUE,Proprietary,6516366330,Yes,Yes,Yes,Yes,Yes,Yes,1983-09-23 00:00:00,4.0,32,97.8,97.7,100.0,97.3,91.0,92.9,99.6,99.6,99.1,100.0,67.4,62.0,71.1,74.9,66.1,60.0,16.2,11.4,Same As Expected,Same As Expected,1,1,0.0,0.0,2.5,3.25,9.0,29.0,11.5,0.75,2.5,30810,399,561,45.0173628,-93.1829964,39,43,95,25,41,156,46,45,88,53,66,263,4000,30810,123,27,41302
247151,PARK NICOLLET METHODIST HOSPITAL CARE SVCS,MN,SAINT LOUIS PARK,55426,6500 EXCELSIOR BOULEVARD,Non - Profit Private,9529936087,Yes,Yes,Yes,Yes,Yes,Yes,1983-12-01 00:00:00,3.0,32,77.4,95.3,98.7,94.9,85.4,89.3,98.6,99.7,96.6,97.3,63.6,59.8,66.7,59.9,62.4,52.9,16.3,11.4,Same As Expected,Same As Expected,1,1,14.75,0.0,2.4,0.0,3.6,9.5,13.3,0.6,1.0,40870,86,229,44.9296241,-93.3618329,13,0,17,21,0,35,16,128,0,48,20,17,4359,40870,53,27,23000
247154,INTREPID USA HEALTHCARE SERVICES,MN,EDINA,55439,7300 METRO BLVD STE 625,Proprietary,9525135400,Yes,Yes,Yes,Yes,Yes,Yes,1984-03-19 00:00:00,2.5,32,72.0,73.7,98.0,97.4,70.9,73.2,98.2,98.4,97.7,95.6,53.8,65.3,58.3,52.5,57.9,42.6,14.6,17.8,Same As Expected,Same As Expected,1,1,4.0,0.0,5.0,5.0,1.0,4.0,8.0,1.0,1.0,39466,66,101,44.9688501,-93.3540021,15,11,28,6,0,6,22,17,12,34,5,11,1568,39466,53,27,22000
247161,COMFORT HEALTH,MN,ROCHESTER,55901,2746 SUPERIOR DR NW SUITE 200,Proprietary,5072812332,Yes,Yes,Yes,Yes,No,Yes,1984-04-25 00:00:00,4.0,32,99.4,100.0,100.0,100.0,70.3,87.8,100.0,100.0,100.0,98.8,60.3,53.1,67.1,72.1,89.8,59.0,21.5,12.9,Same As Expected,Same As Expected,1,1,9.0,0.0,5.0,5.0,0.0,0.0,16.0,0.0,0.0,36104,423,412,44.0522193,-92.5236918,117,50,63,47,37,109,90,36,136,23,83,44,11909,36104,109,27,1402
247166,HEALTHEAST HOME CARE,MN,SAINT PAUL,55104,1700 UNIVERSITY AVENUE,Non - Profit Other,6512322800,Yes,Yes,Yes,Yes,Yes,Yes,1984-06-05 00:00:00,3.0,32,91.9,96.0,99.5,98.5,76.6,85.7,99.0,99.4,62.9,99.3,62.5,61.3,67.4,65.3,62.1,51.6,16.6,9.8,Same As Expected,Same As Expected,1,1,31.75,0.5,6.75,0.0,4.0,12.75,37.75,3.0,0.25,14998,83,119,44.9541608,-93.1716107,15,1,42,24,1,0,13,8,44,46,0,8,3030,14998,123,27,33400
247168,RIDGEVIEW HOME CARE SERVICES,MN,WACONIA,55387,501 SOUTH MAPLE STREET STE 1,Non - Profit Private,9524426030,Yes,Yes,Yes,Yes,Yes,Yes,1984-06-29 00:00:00,3.0,32,95.1,99.0,100.0,99.2,80.3,93.2,99.8,99.8,98.8,99.8,65.9,53.3,65.3,65.4,62.4,54.8,19.6,13.5,Same As Expected,Same As Expected,1,1,0.0,0.25,2.75,0.5,2.25,4.0,9.5,0.75,0.25,33362,604,719,44.8435469,-93.7901126,91,47,119,124,106,117,46,101,126,119,123,204,6923,33362,19,27,90301
247171,HOMEHEALTH PARTNERSHIP,MN,CROSBY,56441,500 HEARTWOOD DRIVE,Government - Local,2185462311,Yes,Yes,Yes,Yes,Yes,Yes,1984-09-11 00:00:00,4.0,32,99.3,99.6,100.0,100.0,78.0,91.2,99.7,100.0,100.0,100.0,61.4,66.6,72.0,78.1,72.5,53.7,20.7,13.5,Same As Expected,Same As Expected,1,1,0.0,0.0,5.25,0.0,0.25,1.5,5.25,0.25,0.25,23094,561,711,46.484719,-93.940172,104,110,105,71,111,60,82,59,162,150,102,156,6066,23094,35,27,950700
247177,INTEGRATED HOME CARE,MN,SAINT PAUL,55106,"475 ETNA STREET, SUITE 3",Non - Profit Private,6514154663,Yes,Yes,Yes,Yes,Yes,Yes,1984-11-13 00:00:00,3.0,31,92.7,98.2,99.5,95.8,82.9,90.2,98.0,99.1,99.3,99.4,58.1,59.1,63.2,59.2,65.3,45.9,14.5,12.7,Same As Expected,Same As Expected,1,1,24.5,0.0,9.75,5.0,4.25,8.0,16.25,2.0,1.0,17169,92,147,44.9554824,-93.0424249,32,22,0,10,28,0,19,10,48,29,41,0,4408,17169,123,27,34602
247183,HEALTHLINE HOMECARE,MN,HIBBING,55746,MESABI MALL  1101 EAST 37TH ST,Non - Profit Private,2182626982,Yes,Yes,Yes,Yes,Yes,Yes,1984-10-31 00:00:00,2.5,31,97.3,97.2,99.3,95.8,74.7,86.9,99.8,99.5,97.5,99.0,56.4,54.2,58.2,51.6,54.6,39.6,17.0,8.5,Same As Expected,Same As Expected,1,1,27.23,0.0,20.35,1.08,0.47,1.04,10.18,0.02,0.02,21189,301,606,47.4081976,-92.9269044,27,64,71,74,51,14,70,62,175,108,51,140,4581,21189,137,27,12400
247185,RECOVER HEALTH,MN,SAINT CLOUD,56303,3400 1ST STREET NORTH,Proprietary,3202597045,Yes,Yes,Yes,Yes,No,Yes,1984-08-08 00:00:00,2.5,32,92.1,83.8,98.4,97.0,72.7,81.3,98.3,97.4,97.0,97.3,58.4,51.3,56.9,55.5,50.5,36.8,18.3,19.1,Same As Expected,Same As Expected,1,1,58.25,0.0,8.0,22.0,0.0,0.25,20.0,0.0,0.0,19922,134,206,45.554185,-94.2002051,28,8,31,15,33,19,33,32,33,38,42,28,3934,19922,145,27,601
247188,SANFORD WORTHINGTON  HOME CARE AGENCY,MN,WORTHINGTON,56187,1018 6TH AVENUE,Non - Profit Private,5073723139,Yes,Yes,Yes,Yes,No,Yes,1985-04-04 00:00:00,2.5,31,86.5,86.8,98.9,99.0,64.4,77.4,99.0,97.5,100.0,92.7,57.8,68.6,60.8,44.5,54.5,32.3,11.8,14.0,Same As Expected,Same As Expected,1,1,0.0,0.0,4.0,0.0,0.25,0.5,3.25,0.0,0.0,18121,146,199,43.6218645,-95.5991598,0,43,56,11,33,3,26,42,32,30,28,41,3792,18121,105,27,105500
247194,MILLE LACS HOME CARE,MN,ONAMIA,56359,200 ELM STREET NORTH,Non - Profit Other,3205322800,Yes,Yes,Yes,Yes,Yes,Yes,1985-04-05 00:00:00,2.5,31,88.0,99.4,100.0,97.6,74.6,89.5,99.4,100.0,96.2,100.0,47.4,54.6,59.8,53.5,54.8,38.3,17.1,9.9,Same As Expected,Same As Expected,1,1,0.0,0.0,4.5,0.0,0.25,0.25,5.5,0.25,0.25,18026,266,320,46.0734119,-93.6626161,53,47,65,50,28,23,21,57,72,63,34,73,3051,18026,95,27,970200
247196,LAKELAND HOMECARE,MN,FERGUS FALLS,56537,805 EAST CHANNING,Non - Profit Religious,2189981400,Yes,Yes,Yes,Yes,Yes,Yes,1985-05-09 00:00:00,4.0,31,93.3,94.5,98.3,96.4,85.3,86.8,98.0,99.6,100.0,96.5,72.7,74.9,78.5,73.6,79.7,48.4,13.6,20.0,Same As Expected,Same As Expected,1,1,0.0,0.0,1.75,2.25,0.0,0.0,5.25,0.25,0.0,25539,437,706,46.2742004,-96.0610775,97,51,86,81,96,26,60,35,92,62,298,159,4675,25539,111,27,961000
247211,FAIRVIEW LAKES HOMECARING HOSP,MN,CHISAGO CITY,55013,11725 STINSON AVE,Non - Profit Private,6512578850,Yes,Yes,Yes,Yes,Yes,Yes,1985-12-30 00:00:00,4.5,30,98.6,99.4,99.7,98.8,78.1,91.6,98.3,100.0,99.1,99.9,69.5,68.9,73.1,75.5,71.3,56.5,13.4,15.5,Same As Expected,Same As Expected,1,1,6.0,0.0,4.0,0.0,0.4,3.0,8.5,0.25,0.2,31725,722,714,45.38237,-92.8681383,118,80,244,106,87,87,118,52,186,159,47,152,6439,31725,25,27,110502
247212,GLACIAL RIDGE HOME CARE,MN,GLENWOOD,56334,219 FIRST STREET SOUTHEAST,Government - Local,3206342221,Yes,Yes,Yes,Yes,Yes,Yes,1985-11-14 00:00:00,2.5,30,93.2,92.6,99.5,96.8,82.0,68.9,97.9,99.3,90.6,97.4,37.3,64.5,52.9,51.9,25.7,35.2,13.0,13.4,Same As Expected,Same As Expected,1,1,0.0,0.0,5.5,0.0,0.5,1.5,6.0,0.5,0.25,28750,328,517,45.6482873,-95.388488,36,51,62,55,53,71,65,36,109,82,128,97,3358,28750,121,27,970400
247215,SANFORD BEMIDJI HOME CARE AND HOSPICE,MN,BEMIDJI,56601,3201 PINE RIDGE AVE NW STE A,Non - Profit Other,2183335665,Yes,Yes,Yes,Yes,Yes,Yes,1986-03-07 00:00:00,3.5,30,90.8,97.6,99.6,98.3,64.2,72.0,99.8,97.7,90.9,99.0,65.2,66.8,70.7,62.0,65.0,64.3,13.1,16.4,Same As Expected,Same As Expected,1,1,0.0,0.0,1.5,1.25,1.25,3.75,8.75,0.25,0.25,30287,689,727,47.501471,-94.9013584,68,103,126,131,96,165,73,79,145,166,111,153,6994,30287,7,27,450200
247217,ECUMEN HOME CARE AND HOSPICE - LITCHFIELD,MN,LITCHFIELD,55355,218 NORTH HOLCOMBE AVENUE,Non - Profit Other,3206937367,Yes,Yes,Yes,Yes,No,Yes,1986-05-21 00:00:00,2.0,30,77.3,56.9,97.5,67.1,41.2,43.9,95.3,95.6,85.5,92.2,52.5,39.9,58.4,70.8,63.0,41.3,18.5,22.4,Same As Expected,Same As Expected,1,1,1.0,0.0,3.5,0.0,1.0,1.0,6.0,0.0,1.0,23403,345,385,45.1276178,-94.5251829,11,56,67,54,94,63,30,46,87,62,28,132,3889,23403,93,27,560300
247218,RECOVER HEALTH,MN,HIBBING,55746,2900 EAST BELTLINE SUITE 1,Proprietary,2182625887,Yes,Yes,No,No,No,Yes,1986-06-26 00:00:00,2.5,30,83.1,98.8,100.0,98.2,70.4,81.3,100.0,99.2,95.2,99.4,56.1,57.4,62.8,56.7,55.3,53.0,27.9,21.6,Same As Expected,Same As Expected,1,1,0.0,0.0,13.02,2.1,0.0,1.0,1.52,0.0,0.0,27760,187,207,47.427695,-92.941407,28,20,46,56,19,18,0,9,18,36,40,104,2407,27760,137,27,12300
247221,SWIFT CTY BENSON HOSP HH CARE,MN,BENSON,56215,1815 WISCONSIN AVENUE,Government - Local,3208431349,Yes,Yes,Yes,Yes,No,Yes,1986-08-04 00:00:00,3.0,30,88.3,95.0,100.0,97.5,74.4,86.0,99.2,100.0,100.0,98.3,63.8,66.1,61.1,64.6,58.8,52.4,7.8,11.9,Same As Expected,Same As Expected,1,1,5.0,0.0,3.0,0.0,0.0,0.0,4.5,0.0,0.0,30624,322,470,45.3146265,-95.6083168,27,83,42,44,61,65,68,82,50,64,100,106,3238,30624,151,27,960200
247224,ECUMEN HOME CARE-PATHSTONE,MN,MANKATO,56001,718 MOUND AVENUE,Non - Profit Religious,5073854210,Yes,Yes,Yes,Yes,No,Yes,1986-09-05 00:00:00,2.5,30,95.9,93.0,99.3,98.5,82.4,81.4,97.7,99.6,98.4,96.5,44.6,50.3,51.0,51.1,54.7,36.3,10.3,11.9,Same As Expected,Same As Expected,1,1,3.0,0.0,7.75,1.0,0.0,0.0,7.25,0.0,0.0,32834,299,294,44.1626582,-94.02968,45,64,62,50,20,58,57,39,61,25,35,77,4830,32834,13,27,170800
247229,REDWOOD AREA HOS HOME CARE,MN,REDWOOD FALLS,56283,1110 EAST BRIDGE STREET,Government - Local,5076374500,Yes,Yes,Yes,Yes,Yes,Yes,1986-10-10 00:00:00,3.0,29,95.5,94.6,100.0,100.0,86.7,91.8,97.3,100.0,100.0,98.2,65.1,59.5,56.6,54.1,66.3,45.7,16.3,14.6,Same As Expected,Same As Expected,1,1,2.0,0.25,2.0,1.0,0.0,0.25,2.75,0.25,0.25,25900,363,429,44.5413707,-95.1024902,80,54,72,70,41,46,11,63,82,69,83,121,3321,25900,127,27,750200
247238,LEGACY HOME HEALTH AND HOSPICE SERVICES OF WADENA,MN,WADENA,56482,201 SHADY LANE DRIVE,Non - Profit Private,3207636653,Yes,Yes,Yes,Yes,Yes,Yes,1987-07-31 00:00:00,2.5,29,91.3,95.5,99.2,98.1,69.9,85.3,99.2,100.0,98.6,92.1,54.7,59.5,62.8,50.5,52.7,44.6,28.6,11.2,Worse Than Expected,Same As Expected,1,0,0.0,0.0,4.0,0.25,0.5,0.5,7.5,1.0,0.25,18333,451,628,46.4404336,-95.1158479,44,83,104,86,85,49,21,61,159,158,131,98,4876,18333,159,27,480300
247241,KINDRED AT HOME,MN,DULUTH,55802,952 EAST SUPERIOR STREET SUITE 104,Proprietary,8006772244,Yes,Yes,Yes,Yes,Yes,Yes,1987-12-10 00:00:00,4.0,28,98.3,98.7,100.0,96.6,90.9,93.7,100.0,99.5,99.5,100.0,63.1,61.1,69.5,74.0,69.9,52.9,15.4,17.5,Same As Expected,Same As Expected,1,1,0.0,0.0,0.25,0.0,2.0,5.25,4.25,0.5,1.0,18732,69,225,46.7960138,-92.0863361,0,0,19,0,27,23,0,5,27,12,39,142,1432,18732,137,27,1700
247250,RECOVER HEALTH,MN,MINNETONKA,55343,5900 GREEN OAK DRIVE SUITE 200,Proprietary,9529269808,Yes,Yes,Yes,Yes,Yes,Yes,1989-07-13 00:00:00,2.5,27,80.6,76.3,99.1,95.1,70.3,84.4,98.3,95.8,94.0,98.7,68.7,54.3,71.9,65.1,53.0,59.3,16.9,11.5,Same As Expected,Same As Expected,1,1,0.0,0.0,27.75,40.75,4.0,0.0,12.75,0.25,0.0,46923,316,383,44.8967663,-93.4103059,49,62,75,63,35,32,69,90,161,0,31,32,4168,46923,53,27,26104
247252,RIVERVIEW HOME CARE,MN,CROOKSTON,56716,721 SOUTH MINNESOTA STREET,Non - Profit Private,2182819478,Yes,Yes,Yes,Yes,No,Yes,1990-02-15 00:00:00,2.5,26,90.8,99.4,98.7,97.7,72.0,94.9,97.7,88.6,59.2,98.3,60.9,50.7,62.4,50.2,40.5,47.0,22.9,12.8,Same As Expected,Same As Expected,1,1,0.0,0.25,6.0,1.5,0.3,0.5,6.5,0.0,0.25,22113,146,183,47.7693694,-96.6176652,4,12,83,12,19,16,24,15,31,40,13,60,2394,22113,119,27,20700
247256,CENTRACARE HEALTH SYSTEM - SAUK CENTRE HOME CARE,MN,SAUK CENTRE,56378,425 NORTH ELM STREET,Non - Profit Other,3203522221,Yes,Yes,Yes,Yes,Yes,Yes,1990-07-26 00:00:00,2.0,26,93.8,97.3,100.0,70.8,66.7,89.1,100.0,100.0,98.4,99.1,39.2,32.4,57.0,44.9,47.5,42.5,20.0,4.7,Same As Expected,Same As Expected,1,1,0.0,1.0,7.0,0.0,1.0,5.0,5.0,2.0,0.25,25351,515,630,45.7458319,-94.9559725,63,82,89,131,69,81,80,61,103,102,98,186,6555,25351,145,27,11500
247263,GUARDIAN ANGELS ELIM HOME CARE,MN,ELK RIVER,55330,403 MAIN STREET,Non - Profit Religious,7632410654,Yes,Yes,Yes,Yes,No,Yes,1991-07-22 00:00:00,3.0,25,93.3,90.0,99.8,95.1,81.4,93.0,98.4,98.8,97.3,99.8,60.5,58.1,68.6,60.4,62.4,49.2,16.3,12.1,Same As Expected,Same As Expected,1,1,0.0,0.0,10.0,1.0,0.0,0.0,11.5,0.0,0.0,32932,381,773,45.3031243,-93.5609606,51,153,75,20,52,30,164,130,140,81,103,155,11252,32932,141,27,30502
247266,SHETEK HOME CARE,MN,TRACY,56175,251 FIFTH STREET EAST,Non - Profit Other,5072124155,Yes,Yes,Yes,Yes,No,Yes,1992-01-30 00:00:00,3.0,24,90.0,100.0,100.0,100.0,77.3,89.7,98.6,100.0,100.0,100.0,64.6,33.0,62.2,57.5,46.9,43.9,9.0,11.6,Same As Expected,Same As Expected,1,1,0.0,0.0,3.5,0.0,0.25,0.25,2.75,0.0,0.0,20198,192,269,44.2324981,-95.6067727,20,33,21,43,23,52,14,15,75,33,45,87,2037,20198,83,27,360700
247269,GOOD NEIGHBOR HHC OF BRAINERD,MN,BAXTER,56425,14387 EDGEWOOD DRIVE,Proprietary,2188299238,Yes,Yes,Yes,No,No,Yes,1992-06-19 00:00:00,1.5,24,79.4,81.3,97.8,90.6,0.0,0.0,90.3,99.4,93.7,93.1,48.7,62.3,61.7,58.2,45.6,33.8,24.0,13.0,Same As Expected,Same As Expected,1,1,11.41,0.0,26.74,5.29,0.0,0.25,10.18,0.0,0.0,29421,302,467,46.3599685,-94.246823,37,34,82,89,34,26,9,90,135,64,33,136,4590,29421,35,27,951301
247279,CHI HEALTH AT HOME,MN,LITTLE FALLS,56345,815 SOUTHEAST SECOND STREET,Non - Profit Religious,3206315575,Yes,Yes,Yes,Yes,Yes,Yes,1993-03-10 00:00:00,4.5,23,98.5,100.0,100.0,99.5,91.2,96.4,100.0,100.0,100.0,100.0,69.0,88.0,69.3,70.8,66.1,61.6,9.9,14.1,Same As Expected,Same As Expected,1,1,6.2,0.0,1.2,0.6,0.6,0.6,4.8,0.01,0.03,20799,454,949,45.9672602,-94.362663,15,82,71,114,60,112,73,83,196,132,212,253,5683,20799,97,27,780600
248005,COMMUNITY HOME HEALTH INC,MN,PRIOR LAKE,55372,16670 FRANKLIN TRAIL SE,Proprietary,9524403955,Yes,Yes,Yes,Yes,Yes,Yes,1994-09-30 00:00:00,2.5,21,89.6,98.3,100.0,100.0,82.4,83.3,100.0,100.0,82.8,98.4,57.1,58.2,35.6,40.9,38.3,29.5,18.7,17.2,Worse Than Expected,Same As Expected,1,0,0.0,0.0,3.0,0.0,0.25,1.0,8.0,0.0,0.0,34981,392,474,44.7092215,-93.4246954,86,100,98,22,53,33,74,140,73,64,61,62,7303,34981,139,27,80904
248008,LAKEVIEW HOMECARE,MN,STILLWATER,55082,1715 TOWER DRIVE WEST SUITE 330,Non - Profit Other,6514303320,Yes,Yes,Yes,Yes,Yes,Yes,1994-10-12 00:00:00,5.0,21,99.5,100.0,100.0,100.0,88.6,93.3,100.0,100.0,100.0,100.0,74.5,67.8,81.3,79.9,71.5,64.9,10.1,13.8,Same As Expected,Same As Expected,1,1,2.0,0.25,5.0,1.0,1.0,4.0,7.0,0.5,0.5,35072,498,388,45.038249,-92.828776,93,85,103,157,34,26,69,111,90,67,51,0,6722,35072,163,27,70601
248009,PRESTON GOOD SAMARITAN SOCIETY HOME CARE,MN,PRESTON,55965,200 ST PAUL STREET,Non - Profit Religious,5077652700,Yes,Yes,Yes,Yes,No,Yes,1994-10-19 00:00:00,3.5,21,87.7,97.7,100.0,99.3,85.7,98.3,98.3,100.0,99.2,96.0,49.8,38.2,73.7,76.6,70.7,48.0,10.8,13.5,Same As Expected,Same As Expected,1,1,0.0,0.0,2.75,2.0,0.25,0.25,2.75,0.0,0.25,26076,276,321,43.6719172,-92.0833291,30,58,74,34,34,46,31,39,82,36,76,57,3003,26076,45,27,960400
248037,HOME HEALTH CARE INC,MN,GOLDEN VALLEY,55422,800 BOONE AVENUE NORTH SUITE 200,Proprietary,7634178888,Yes,Yes,Yes,Yes,Yes,Yes,1996-05-15 00:00:00,4.0,20,96.2,99.7,99.8,99.1,91.8,96.4,99.8,100.0,99.9,99.7,64.3,62.1,66.4,76.6,70.0,50.3,16.2,11.4,Same As Expected,Same As Expected,1,1,0.0,0.0,5.0,0.0,6.0,10.0,22.5,0.25,0.25,41873,330,364,44.9877066,-93.3895154,50,76,79,31,69,25,58,68,68,63,35,72,4004,41873,53,27,21601
248051,MERCY HOME HEALTH AGENCY,MN,MOOSE LAKE,55767,30 ARROWHEAD LANE,Non - Profit Other,2184855506,Yes,Yes,Yes,Yes,Yes,Yes,1997-01-23 00:00:00,2.5,19,76.1,89.2,99.2,99.3,74.9,73.5,99.3,98.4,97.2,97.2,48.0,70.8,53.2,53.3,55.8,42.1,13.7,23.3,Same As Expected,Same As Expected,1,1,0.6,0.0,8.06,0.9,0.6,2.2,6.2,0.1,0.6,22795,598,609,46.4455083,-92.7690852,108,108,123,134,76,49,95,37,119,119,82,157,6809,22795,17,27,70500
248052,ESSENTIA HEALTH HOME CARE WEST,MN,DETROIT LAKES,56501,114 FRAZEE STREET EAST,Non - Profit Religious,2188470808,Yes,Yes,Yes,Yes,Yes,Yes,1997-02-27 00:00:00,3.5,19,98.0,98.7,99.9,99.6,76.7,92.6,98.2,100.0,100.0,99.9,65.3,59.3,70.1,71.2,65.3,49.0,19.1,14.9,Same As Expected,Same As Expected,1,1,5.0,0.0,4.25,0.5,2.25,3.75,14.0,0.25,0.5,19282,227,456,46.816222,-95.843468,9,28,78,36,22,54,32,55,69,89,13,198,4076,19282,5,27,450500
248056,PRAIRIE RIVER HOME CARE INC,MN,BUFFALO,55313,25 1ST AVENUE NE  STE 100,Proprietary,5073458591,Yes,Yes,Yes,Yes,Yes,Yes,1996-12-10 00:00:00,2.0,19,89.6,95.3,99.4,98.0,66.9,73.5,97.6,99.4,97.6,97.7,52.9,44.6,51.1,58.6,54.1,38.4,17.2,11.0,Worse Than Expected,Same As Expected,1,0,117.0,0.0,143.0,60.0,2.0,14.0,156.0,0.25,0.25,27356,547,766,45.1728949,-93.875127,47,70,186,83,89,72,62,107,221,130,43,203,6296,27356,171,27,100701
248060,PERHAM LIVING HOME CARE,MN,PERHAM,56573,735 3RD STREET SOUTHWEST,Government - Local,2183471880,Yes,Yes,Yes,Yes,Yes,Yes,1998-07-16 00:00:00,2.5,18,97.2,98.3,99.6,99.0,74.7,88.9,100.0,99.2,98.4,99.7,59.1,49.0,62.5,48.7,46.4,50.3,22.8,19.0,Same As Expected,Same As Expected,1,1,4.41,0.0,11.0,0.0,0.2,0.39,5.32,0.3,0.0,27190,412,660,46.597133,-95.582916,46,55,102,78,56,75,48,70,100,93,169,180,5085,27190,111,27,960500
248061,GOOD SAM SOCIETY HOME CARE OF SW MN,MN,WINDOM,56101,710 FULLER DRIVE #3,Non - Profit Religious,5078310734,Yes,Yes,Yes,Yes,No,Yes,1998-07-30 00:00:00,3.0,18,94.9,90.9,98.6,100.0,87.1,93.4,97.4,100.0,98.4,96.2,61.3,45.8,68.5,56.0,62.5,52.7,17.9,11.1,Same As Expected,Same As Expected,1,1,0.0,0.0,3.25,0.0,0.0,0.0,4.0,0.0,0.0,20394,257,479,43.8600299,-95.1223688,35,37,44,42,52,47,52,62,29,113,50,173,2882,20394,33,27,270400
248068,RECOVER HEALTH,MN,GRAND RAPIDS,55744,400 WITTMAN DRIVE SUITE B,Proprietary,2183260004,Yes,Yes,Yes,No,Yes,Yes,1999-04-17 00:00:00,2.5,17,88.3,83.6,99.8,98.4,73.7,70.2,98.9,98.1,97.4,98.9,60.5,61.2,62.3,43.2,59.3,44.9,18.6,20.8,Worse Than Expected,Same As Expected,1,0,1.0,0.0,13.1,1.0,0.25,0.7,8.9,0.25,0.0,23195,560,646,47.226614,-93.491815,119,65,97,154,74,51,51,100,154,118,111,112,6882,23195,61,27,480900
248080,DIVINE HOME CARE INC,MN,WILLMAR,56201,322 SOUTHWEST 2ND STREET,Proprietary,3202319757,Yes,Yes,Yes,Yes,Yes,Yes,2004-03-25 00:00:00,2.5,12,91.9,92.6,96.4,97.0,64.1,88.8,94.1,99.6,94.6,96.4,51.5,39.4,58.3,58.5,61.0,50.3,15.5,16.0,Same As Expected,Same As Expected,1,1,104.5,0.25,10.0,10.0,0.25,0.25,22.5,0.0,0.25,17379,84,95,45.121537,-95.04529,4,22,28,20,0,10,14,22,12,0,5,42,2102,17379,67,27,780800
248084,GOOD SAMARITAN SOCIETY HOME CARE ST PETER,MN,SAINT PETER,56082,221 PARK ROW,Non - Profit Religious,5079310949,Yes,Yes,Yes,Yes,No,Yes,2005-02-24 00:00:00,4.0,11,94.5,99.4,100.0,98.9,86.9,95.9,100.0,99.7,100.0,99.2,69.7,55.8,71.6,65.7,68.4,56.3,11.7,11.0,Same As Expected,Same As Expected,1,1,0.0,0.0,5.5,0.0,0.0,0.0,4.5,0.0,0.0,18056,273,273,44.3255525,-93.9573453,8,75,115,18,38,19,26,65,73,29,6,74,5968,18056,103,27,480400
248085,NIGHTINGALE HOME HEALTH CARE,MN,MINNETONKA,55305,10550 WAYZATA BOULEVARD SUITE 1,Proprietary,7635453131,Yes,Yes,Yes,Yes,Yes,Yes,2005-03-18 00:00:00,2.0,11,82.1,76.9,95.7,68.3,71.4,45.1,94.3,87.8,80.0,97.2,53.7,63.6,46.9,47.5,57.5,38.2,24.1,13.9,Worse Than Expected,Same As Expected,1,0,2.0,0.0,0.1,0.2,0.1,0.2,1.2,0.3,0.5,37955,185,512,44.9734545,-93.4126249,0,9,31,46,49,50,19,42,91,93,95,172,3121,37955,53,27,26403
